"plan_name","fy","fye","month","plan_full_name","state","aal","mva","arr","return","acwi_exUS","IWV","VBTIX","opt_benchmark_return","custom_benchmark_return","cum_return","cum_opt_benchmark_return","cum_custom_benchmark_return","cum_opt_benchmark_excess","cum_custom_benchmark_excess","target"
"Arizona SRS",2018,2018-06-30,6,"Arizona State Retirement System","Arizona",52546436,38491948,0.075,0.094,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0931451987656813,0.0860196524739669,2.46351286115378,2.47502909980911,2.41375885513063,-0.0115162386553371,0.0497540060231416,"Arizona SRS"
"Arizona SRS",2019,2019-06-30,6,"Arizona State Retirement System","Arizona",54564392,39825144,0.075,0.066,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0701675573106547,0.0695628162746674,2.62610470998992,2.64869584601551,2.58166671890144,-0.0225911360255822,0.0444379910884871,"Arizona SRS"
"Arizona SRS",2020,2020-06-30,6,"Arizona State Retirement System","Arizona",56710704,39167584,0.075,0.008,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0481598490056969,0.0490161084426542,2.64711354766984,2.77625663802163,2.7082099747579,-0.129143090351786,-0.0610964270880574,"Arizona SRS"
"Arizona State Corrections Officers",2005,NA,NA,"Arizona State Corrections Officers Retirement Plan","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Arizona State Corrections Officers",2006,2006-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",981207.69,861782.75,0.085,0.0817,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.0957676644754349,0.100174481545221,1.0817,1.09576766447543,1.10017448154522,-0.0140676644754347,-0.0184744815452205,"Others"
"Arizona State Corrections Officers",2007,2007-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",1110801,1012937.6,0.085,0.1677,0.296186440677966,0.199807475029499,0.0623352574861433,0.171460852868,0.177841602896186,1.26310109,1.28364892277157,1.2958312748087,-0.0205478327715696,-0.0327301848087027,"Others"
"Arizona State Corrections Officers",2008,2008-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",1336662.5,1141587.9,0.085,-0.0705,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0452011152217753,-0.0552578278524032,1.174052463155,1.22562655990906,1.22422645329956,-0.0515740967540643,-0.0501739901445633,"Others"
"Arizona State Corrections Officers",2009,2009-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",1515562.6,961016.13,0.085,-0.1799,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.1594813380556,-0.17528730485967,0.962840425033416,1.03016199617828,1.00963509776277,-0.0673215711448686,-0.0467946727293543,"Others"
"Arizona State Corrections Officers",2010,2010-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",1648733.1,1112789.3,0.085,0.1347,0.104253658693571,0.154428344031422,0.0915575179183359,0.122303653460183,0.125532159129926,1.09253503028542,1.15615457196672,1.13637677151828,-0.0636195416813061,-0.0438417412328678,"Others"
"Arizona State Corrections Officers",2011,2011-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",1914464.4,1303797.8,0.0825,0.1737,0.297294737378963,0.321496585278887,0.0372838117146355,0.217464862327517,0.231392383629627,1.28230836504599,1.4075775667888,1.39932570138124,-0.125269201742802,-0.117017336335246,"Others"
"Arizona State Corrections Officers",2012,2012-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",2140662.5,1286979,0.08,-0.0079,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.0136474692163245,0.0123602976092187,1.27217812896213,1.42678743830113,1.41662178350254,-0.154609309339005,-0.144443654540411,"Others"
"Arizona State Corrections Officers",2013,2013-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",2236693.5,1409580,0.0785,0.1064,0.136325688103549,0.218076490033468,-0.00809060049995647,0.122587361615981,0.133876202487457,1.4075378818837,1.6016935459493,1.60627372823887,-0.194155664065595,-0.198735846355168,"Others"
"Arizona State Corrections Officers",2014,2014-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",2637545,1179725.9,0.0785,0.1328,0.217518324183294,0.242753428973369,0.0429200595462607,0.16793672886345,0.177756397187221,1.59445891259786,1.87067672069772,1.8917991590671,-0.276217808099864,-0.297340246469241,"Others"
"Arizona State Corrections Officers",2015,2015-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",2740236,1205559,0.0785,0.0368,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0272442129755407,0.0302475003104892,1.65313500058146,1.9216418356848,1.94902135471836,-0.268506835103338,-0.295886354136905,"Others"
"Arizona State Corrections Officers",2016,2016-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",2930678,1210096,0.075,0.0063,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00995007745192382,0.00838123359967392,1.66354975108512,1.94076232078472,1.96535655798301,-0.277212569699596,-0.301806806897889,"Others"
"Arizona State Corrections Officers",2017,2017-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",3624380,1353330,0.074,0.1185,0.204527040995927,0.182564399739801,-0.00437327506068974,0.121839699335433,0.130875625550879,1.86068039658871,2.17722421843066,2.22257382693956,-0.316543821841956,-0.361893430350851,"Others"
"Arizona State Corrections Officers",2018,2018-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",3506083,1439581,0.074,0.0707,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0784229735152758,0.0860196524739669,1.99223050062753,2.34796861564947,2.41375885513063,-0.355738115021939,-0.421528354503105,"Others"
"Arizona State Corrections Officers",2019,2019-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",3884421.8,1539625,0.073,0.0545,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0689275879770341,0.0695628162746674,2.10080706291173,2.50980842897196,2.58166671890144,-0.409001366060233,-0.480859655989708,"Others"
"Arizona State Corrections Officers",2020,2020-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",4225989.5,1592511,0.073,0.009,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0499458440621387,0.0490161084426542,2.11971432647793,2.63516292939124,2.7082099747579,-0.515448602913303,-0.588495648279967,"Others"
"Arkansas PERS",2005,NA,NA,"Arkansas Public Employees Retirement System","Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Arkansas PERS",2006,2006-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",5936000,5135503,0.08,0.1224,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.120045785293235,0.100174481545221,1.1224,1.12004578529323,1.10017448154522,0.00235421470676522,0.0222255184547795,"Others"
"Arkansas PERS",2007,2007-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",6174000,5970244,0.08,0.1801,0.296186440677966,0.199807475029499,0.0623352574861433,0.19429570956565,0.177841602896186,1.32454424,1.3376658758928,1.2958312748087,-0.0131216358927999,0.0287129651912972,"Others"
"Arkansas PERS",2008,2008-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",6543000,5638452,0.08,-0.0445,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0658228574315732,-0.0552578278524032,1.26560202132,1.24961688565283,1.22422645329956,0.0159851356671723,0.0413755680204368,"Others"
"Arkansas PERS",2009,2009-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",6938000,4349812.5,0.08,-0.2089,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.202092076830118,-0.17528730485967,1.00121775906625,0.997079213989263,1.00963509776277,0.00413854507698885,-0.00841733869651784,"Others"
"Arkansas PERS",2010,2010-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",7304000,4728500.5,0.08,0.1195,0.104253658693571,0.154428344031422,0.0915575179183359,0.12674632098011,0.125532159129926,1.12086328127467,1.12345533608814,1.13637677151828,-0.0025920548134728,-0.0155134902436154,"Others"
"Arkansas PERS",2011,2011-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",7734000,5801921,0.08,0.26,0.297294737378963,0.321496585278887,0.0372838117146355,0.250447798104953,0.231392383629627,1.41228773440608,1.40482225128068,1.39932570138124,0.00746548312540596,0.0129620330248432,"Others"
"Arkansas PERS",2012,2012-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",8163000,5692416,0.08,-0.0033,-0.145651624498048,0.0373193239115945,0.0761032018434367,-0.00271240105776768,0.0123602976092187,1.40762718488254,1.40101180992033,1.41662178350254,0.00661537496221509,-0.00899459861999774,"Others"
"Arkansas PERS",2013,2013-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",8284000,6434470.5,0.08,0.1558,0.136325688103549,0.218076490033468,-0.00809060049995647,0.14485558515386,0.133876202487457,1.62693550028724,1.60395619545381,1.60627372823887,0.0229793048334375,0.0206617720483739,"Others"
"Arkansas PERS",2014,2014-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",8864000,7531189.5,0.0775,0.1968,0.217518324183294,0.242753428973369,0.0429200595462607,0.190604196047814,0.177756397187221,1.94711640674377,1.90967697658419,1.8917991590671,0.037439430159584,0.0553172476766757,"Others"
"Arkansas PERS",2015,2015-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",9295000,7549993,0.075,0.0245,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0258546726277788,0.0302475003104892,1.994820758709,1.95905104963858,1.94902135471836,0.0357697090704157,0.0457994039906331,"Others"
"Arkansas PERS",2016,2016-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",9663000,7370324.5,0.075,0.003,-0.102439880638933,0.0208863115995817,0.0614201797588989,-0.00282511853332584,0.00838123359967392,2.00080522098512,1.95351649821051,1.96535655798301,0.0472887227746077,0.035448663002112,"Others"
"Arkansas PERS",2017,2017-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",10510000,8028797,0.0715,0.123,0.204527040995927,0.182564399739801,-0.00437327506068974,0.145945524620435,0.130875625550879,2.24690426316629,2.23862348839652,2.22257382693956,0.00828077476976929,0.0243304362267334,"Others"
"Arkansas PERS",2018,2018-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",10694000,8602752,0.0715,0.1023,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0921034086870197,0.0860196524739669,2.4767625692882,2.44480834244467,2.41375885513063,0.0319542268435344,0.0630037141575697,"Others"
"Arkansas PERS",2019,2019-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",11129000,8833328,0.0715,0.0578,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0652024150835965,0.0695628162746674,2.61991944579306,2.60421575078859,2.58166671890144,0.0157036950044755,0.0382527268916242,"Others"
"Arkansas PERS",2020,2020-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",11513000,8769011,0.0715,0.0241,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0396271729632693,0.0490161084426542,2.68305950443667,2.70741345877876,2.7082099747579,-0.0243539543420814,-0.0251504703212269,"Others"
"Arkansas Teachers",2005,NA,NA,"Arkansas Teacher Retirement System","Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Arkansas Teachers",2006,2006-06-30,6,"Arkansas Teacher Retirement System","Arkansas",11623000,9868312,0.08,0.124,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.126583158566818,0.100174481545221,1.124,1.12658315856682,1.10017448154522,-0.00258315856681834,0.0238255184547795,"Others"
"Arkansas Teachers",2007,2007-06-30,6,"Arkansas Teacher Retirement System","Arkansas",12329000,11636935,0.08,0.191,0.296186440677966,0.199807475029499,0.0623352574861433,0.194544608753404,0.177841602896186,1.338684,1.34575383837837,1.2958312748087,-0.00706983837837405,0.0428527251912973,"Others"
"Arkansas Teachers",2008,2008-06-30,6,"Arkansas Teacher Retirement System","Arkansas",13334000,11018088,0.08,-0.037,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0547161420914604,-0.0552578278524032,1.289152692,1.27211938013754,1.22422645329956,0.017033311862465,0.0649262387004368,"Others"
"Arkansas Teachers",2009,2009-06-30,6,"Arkansas Teacher Retirement System","Arkansas",14019000,8802987,0.08,-0.18,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.192267681997468,-0.17528730485967,1.05710520744,1.02753193569444,1.00963509776277,0.029573271745565,0.0474701096772303,"Others"
"Arkansas Teachers",2010,2010-06-30,6,"Arkansas Teacher Retirement System","Arkansas",14697000,9883574,0.08,0.135,0.104253658693571,0.154428344031422,0.0915575179183359,0.12155144526039,0.125532159129926,1.1998144104444,1.1524299275293,1.13637677151828,0.0473844829151,0.0634376389261158,"Others"
"Arkansas Teachers",2011,2011-06-30,6,"Arkansas Teacher Retirement System","Arkansas",15521000,11894877,0.08,0.223,0.297294737378963,0.321496585278887,0.0372838117146355,0.238376235000377,0.231392383629627,1.4673730239735,1.42714183475549,1.39932570138124,0.0402311892180089,0.0680473225922618,"Others"
"Arkansas Teachers",2012,2012-06-30,6,"Arkansas Teacher Retirement System","Arkansas",16139000,11483886,0.08,-0.009,-0.145651624498048,0.0373193239115945,0.0761032018434367,-0.0115568742972106,0.0123602976092187,1.45416666675774,1.41064853596693,1.41662178350254,0.043518130790807,0.0375448832551992,"Others"
"Arkansas Teachers",2013,2013-06-30,6,"Arkansas Teacher Retirement System","Arkansas",16718000,12829566,0.08,0.143,0.136325688103549,0.218076490033468,-0.00809060049995647,0.131729617053569,0.133876202487457,1.6621125001041,1.59647272740703,1.60627372823887,0.0656397726970619,0.0558387718652276,"Others"
"Arkansas Teachers",2014,2014-06-30,6,"Arkansas Teacher Retirement System","Arkansas",17310000,14856277,0.08,0.19,0.217518324183294,0.242753428973369,0.0429200595462607,0.181653634009692,0.177756397187221,1.97791387512388,1.88647779993789,1.8917991590671,0.0914360751859886,0.0861147160567781,"Others"
"Arkansas Teachers",2015,2015-06-30,6,"Arkansas Teacher Retirement System","Arkansas",18136000,15035701,0.08,0.052,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0168902561294321,0.0302475003104892,2.08076539663032,1.91834089316132,1.94902135471836,0.162424503468992,0.131744041911955,"Others"
"Arkansas Teachers",2016,2016-06-30,6,"Arkansas Teacher Retirement System","Arkansas",18812000,14558577,0.08,-0.005,-0.102439880638933,0.0208863115995817,0.0614201797588989,-0.00824419468045715,0.00838123359967392,2.07036156964717,1.90252571737462,1.96535655798301,0.167835852272544,0.105005011664155,"Others"
"Arkansas Teachers",2017,2017-06-30,6,"Arkansas Teacher Retirement System","Arkansas",20298442,16284808,0.075,0.161,0.204527040995927,0.182564399739801,-0.00437327506068974,0.140139229319164,0.130875625550879,2.40368978236036,2.16914420516739,2.22257382693956,0.234545577192969,0.1811159554208,"Others"
"Arkansas Teachers",2018,2018-06-30,6,"Arkansas Teacher Retirement System","Arkansas",20935000,17492628,0.075,0.116,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0822942631825067,0.0860196524739669,2.68251779711416,2.34765232926824,2.41375885513063,0.334865467845916,0.268758941983527,"Others"
"Arkansas Teachers",2019,2019-06-30,6,"Arkansas Teacher Retirement System","Arkansas",21709000,17741622,0.075,0.053,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0607389706220627,0.0695628162746674,2.82469124036121,2.49024631512649,2.58166671890144,0.334444925234726,0.243024521459773,"Others"
"Arkansas Teachers",2020,2020-06-30,6,"Arkansas Teacher Retirement System","Arkansas",22352000,16902076,0.075,-0.014,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0343597331368356,0.0490161084426542,2.78514556299615,2.57581051395922,2.7082099747579,0.209335049036934,0.0769355882382525,"Others"
"California PERF",2005,NA,NA,"California Public Employees Retirement Fund","California",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"California PERF",2006,2006-06-30,6,"California Public Employees Retirement Fund","California",228131008,211190800,0.0775,0.118,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.115064256999576,0.100174481545221,1.118,1.11506425699958,1.10017448154522,0.00293574300042421,0.0178255184547793,"Others"
"California PERF",2007,2007-06-30,6,"California Public Employees Retirement Fund","California",248224000,251122688,0.0775,0.191,0.296186440677966,0.199807475029499,0.0623352574861433,0.190099025353474,0.177841602896186,1.331538,1.32703688546169,1.2958312748087,0.00450111453830981,0.035706725191297,"Others"
"California PERF",2008,2008-06-30,6,"California Public Employees Retirement Fund","California",268324000,237915472,0.0775,-0.051,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0629715389435128,-0.0552578278524032,1.263629562,1.24347133054936,1.22422645329956,0.0201582314506383,0.0394031087004365,"Others"
"California PERF",2009,2009-06-30,6,"California Public Employees Retirement Fund","California",294041984,178899888,0.0775,-0.24,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.195113163875952,-0.17528730485967,0.96035846712,1.00085370505684,1.00963509776277,-0.0404952379368361,-0.04927663064277,"Others"
